,id_koi,koi_disposition,koi_score,koi_period,koi_period_err1,koi_period_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_impact,koi_impact_err1,koi_impact_err2,id_kic,id_koicand,id_kepler_name,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,dr25_impact,dr25_tau_err1,dr25_impact_err2,dr25_impact_err1,dr25_tau_err2,dr25_ror,dr25_ror_err1,dr25_ror_err2,dr25_fgraz,dr25_autocorr_over_length,dr25_tau,level_0,index,m17_dec,m17_steff,m17_kmag,m17_srad,m17_hmag_err,m17_jmag_err,m17_kmag_err,m17_smass,m17_ra,m17_jmag,st_quarters,m17_hmag,m17_kepmag,gaia2_ruwe,gaia2_gflux_err,gaia2_gflux,gaia2_rpflux_err,gaia2_astrometric_excess_noise_sig,gaia2_rpmag,gaia2_rpflux,gaia2_bpflux_err,gaia2_sparallax_err,gaia2_ra,gaia2_astrometric_excess_noise,gaia2_sparallax_over_err,id_gaia2,gaia2_angdist,gaia2_gmag,gaia2_dec,gaia2_bpflux,gaia2_bpmag,gaia2_sparallax,gaia2_steff,gaia2_steff_err1,gaia2_steff_err2,gaia2_srad,gaia2_srad_err1,gaia2_srad_err2,gaia2_kmag,gaia2_kflux,gaia2_gflux_aper,gaia2_kflux_aper,gaia2_gflux_sum,gaia2_kflux_sum,gaia2_absdiff_gkep,gaia2_n_8arcsec,gaia2_n_1arcsec,gaia2_gflux_ratio,gaia2_kflux_ratio,ber18_steff,ber18_srad_err,ber18_steff_err,ber18_srad,kepmag,cdpp3,cdpp6,cdpp12,logcdpp3,logcdpp6,logcdpp12,tobs,cks_steff,cks_steff_err,cks_smet,cks_smet_err,cks_svsini,cks_svsini_err,feh_err,gdir_avs,gdir_avs_err2,gdir_srad_err2,gdir_srad_err1,gdir_avs_err1,gdir_srad,giso_sage_err1,giso_srad_err1,giso_srad_err2,giso_smass,giso_srho,giso_smass_err2,giso_smass_err1,giso_srad,giso_sage_err2,giso_srho_err1,giso_srho_err2,giso_sage,giso2_sparallax,giso2_sparallax_err1,giso2_sparallax_err2,id_starname_x,cks_sprov,obs,id_obs,id_name,rm_sb2,f17_ao_obs,id_starname_y,f17_rcf_avg,f17_rcf_avg_err,k16_massratio_ul,k16_max_massratio,k16_sep,fpp_prob,giso_tau0,gdir_prad,gdir_prad_err1,gdir_prad_err2,giso_sinc,giso_sinc_err1,giso_sinc_err2,giso_sma,giso_sma_err1,giso_sma_err2,giso_prad,giso_prad_err1,giso_prad_err2,isnone,isfaint,isgiant,isruwe,isdiluted,isnotreliable,islowsnr,isany,isbadvsini,issb2,isbadspecparallax,isbadprad,isbadpradprec,isbadimpacttau
3249,2603,CANDIDATE,0.884,73.711039,0.001027,-0.001027,0.010817,0.000433,-0.000352,1.77,0.35,-0.28,0.284,0.16399999999999998,-0.28300000000000003,2443393,K02603.01,,5.26565,15.417926000000001,21.1,1,17,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.2079,0.3097717972201843,0.27671782648855725,-0.21300102929955333,0.29739239024393666,-0.2591643619400763,0.010904114262025168,0.00044805913090869426,-0.00035881083770062695,0.0,0.0005727432218575807,9.928745669302947,2603.0,16.0,37.742935,6374.0,11.359000000000002,1.5019999999999998,0.022,0.021,0.018,1.284,291.4575500000001,11.65,11111111111111111,11.411,12.643,1.0012927,32.80497896948755,176666.93404701058,65.92985099775804,0.0,12.133938,112510.4347576469,122.0936901877142,0.025168363114929468,291.45751684672166,0.0,52.049606,2.0525543609813215e+18,0.12834258718774813,12.570477499999999,37.742910840715034,99627.51081204289,12.85544,1.3630034007343645,6656.635,493.97499999999945,-356.71750000000065,1.5003457,0.17471710000000007,-0.2001324,11.3439241,580043.2211753612,176508.57851581788,579523.299024114,176519.32748328045,579610.5640188245,0.0725225000000016,2.0,,0.999164492413216,0.9992540949695783,6278.0,0.077,126.0,1.758,12.642999649047852,46.777000427246094,34.665000915527344,27.777000427246094,1.6700323820114136,1.539891242980957,1.4436852931976318,1429.35375,6277.5,100.0,-0.05,0.06,9.7,1.0,0.12,0.2344305002217174,-0.00022142226241025909,-0.06369475856384921,0.0664506107502909,0.00022905920108487465,1.7287237094033727,1.2077411097311312,0.032753290632379084,-0.03651136180581172,1.2652577918637704,0.2385267004103556,-0.08688215615103954,0.041224068802711684,1.7373043276510507,-0.4898633795312577,0.01867172751852028,-0.01842198164410419,3.3742524298227186,1.8765016830046537,0.2446857872544595,-0.6204582681510733,K02603,cks1,,,,1.0,"Lick,Pal1.5,WIYN",K02603,,,,,,0.0016,13.765002177978591,2.0582178105883493,0.10720194536816932,-0.10720194536816932,30.338785533344108,2.531426859879389,-2.531426859879389,0.3722064497984213,0.006326862601589856,-0.006326862601589856,2.0685834162347714,0.08666030956069613,-0.08666030956069613,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3258,2612,CANDIDATE,0.856,4.61225043,3.445e-05,-3.445e-05,0.004852,0.000306,-0.000215,0.51,0.06,-0.05,0.012,0.44,-0.012,9602613,K02612.01,,3.0462139,11.438283,13.7,2,228,1,q1_q17_dr25_tce,11111101110111011000000000000000,0.717,0.31800694212018976,0.16562044195689962,-0.220216574606376,0.285221123793147,-0.1726794569990151,0.004938700858790919,0.00028085244036674725,-0.00024134944115664775,0.0,0.00043671531082123264,2.6742830259560617,2612.0,678.0,46.296951,5495.0,10.185,0.961,0.018,0.021,0.013999999999999999,0.932,297.14883,10.615,11111101110111011,10.275,11.83,0.96270573,54.89627074939738,351760.53926924,139.6733865661771,0.0,11.264606,250567.80308301165,215.86070112726853,0.024690143778320274,297.14879414559016,0.0,166.2063,2.0802716747284813e+18,0.1299426420861825,11.822747999999999,46.296924747726706,174978.23929159035,12.243928,4.156657577113268,5417.1636,132.32639999999992,-116.41359999999986,1.0474055,0.046510800000000074,-0.04935486999999994,10.1579006,1729297.6673769546,351444.9387409983,1727746.136729301,351444.9387409983,1727746.136729301,0.007252000000001146,1.0,,0.9991027972355928,0.9991027972355927,5544.0,0.041,111.0,1.035,11.829999923706055,28.90999984741211,21.225000381469727,16.256000518798828,1.4610481262207031,1.3268476724624634,1.211013674736023,869.776875,5543.5,100.0,0.32,0.06,2.4,1.0,0.12,0.035997268860079146,-8.477526840335037e-05,-0.03690757187202531,0.038705375375133404,8.55486821409665e-05,1.0249299966751657,3.2032480838529533,0.012410044964034306,-0.009904342671109843,1.0230480523415473,0.9394891622892066,-0.04805110934974555,0.051340914936454984,1.0276144036420385,-2.626624289934977,0.07161587087870591,-0.0717300751565284,5.077279480501742,3.970294844590984,0.43684465480948587,-1.0660707422577549,K02612,cks1,,,,1.0,"DCT,Gem,Pal1.5",K02612,,,,,,0.12,3.460334973338217,0.5526933262776097,0.035978147345518435,-0.035978147345518435,299.56540266697806,24.77732589073186,-24.77732589073186,0.054668306815646994,0.0008897331214948674,-0.0008897331214948674,0.5544817648731548,0.030081956085852714,-0.030081956085852714,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3282,2635,CONFIRMED,0.991,22.2420032,0.000246,-0.000246,0.008612,0.000704,-0.00138,2.04,0.3,-0.57,0.897,0.052000000000000005,-0.622,4914566,K02635.01,Kepler-1300 b,4.1765593999999995,12.016888,16.2,1,61,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.73,0.3146958939335131,0.23894938587388825,-0.21614080317024104,0.291836772677116,-0.23281049800972298,0.007377267437144262,0.00036007127299132573,-0.00030863802287381045,0.0,0.0005105865753662552,7.221521568013587,2635.0,155.0,40.086891,5979.0,11.383,2.164,0.018,0.021,0.018,1.219,289.03302,11.678,11111111111111111,11.438,12.816,0.9869181999999999,25.859383421039638,147301.33739567932,94.1798876144563,0.0,12.288497,97581.92681431636,90.77715187555138,0.023503121813741708,289.0330531600654,0.0,53.545128000000005,2.1012412856138322e+18,0.13395029770304814,12.767849,40.08691821843654,80154.86716862839,13.091563,1.311477629745312,5825.3335,54.66650000000027,-498.97649999999976,1.8789401999999997,0.3685304000000005,-0.034774599999999545,11.402636799999998,549509.5894479891,147168.8638657412,549015.3951905841,147168.8638657412,549015.3951905841,0.04815100000000072,1.0,,0.9991006630877881,0.9991006630877881,6021.0,0.081,120.0,1.862,12.815999984741211,47.45000076293945,37.880001068115234,31.54400062561035,1.6762362718582153,1.578410029411316,1.498916745185852,1429.35375,6020.9,100.0,-0.14800000000000002,0.06,7.0,1.0,0.12,0.0757788563466329,-5.5854811074382276e-05,-0.06799811454003013,0.07108286273422659,5.7717327675760315e-05,1.8053231542913708,0.6762463017574589,0.03573007171289432,-0.03725005448195472,1.1089740564868986,0.18715263400122584,-0.0343647019676292,0.03872382351551629,1.8097946471860644,-0.6572674582641466,0.013466694847277529,-0.01332588604754098,5.8414891960868385,2.2210235074477853,0.2478681348894471,-0.5952507397474285,K02635,cks1,,,,1.0,"Pal1.5,WIYN",K02635,,,,,,0.0013,10.010069482334666,1.4547301854508357,0.0867988406193911,-0.0867988406193911,150.2408152552083,12.224922120782605,-12.224922120782605,0.16029726849116793,0.0017784538915272738,-0.0017784538915272738,1.4579624288360105,0.07229719275286199,-0.07229719275286199,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3295,2650,CONFIRMED,0.985,34.9897847,0.0003803,-0.0003803,0.020074,0.001455,-0.000907,1.14,0.07,-0.1,0.034,0.42200000000000004,-0.034,8890150,K02650.01,Kepler-395 c,3.8563123,10.0909195,11.5,2,40,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.5278,0.3160963192904482,0.23035037248954282,-0.2217481138755622,0.2940441383932791,-0.2312337233073185,0.020410098511941095,0.0012358781080444893,-0.0011417871940887989,0.0,0.0004568728053292804,4.081395662298705,2650.0,838.0,45.136589,3765.0,12.948,0.521,0.027000000000000003,0.022,0.029,0.526,293.51108,13.818,11111111111111111,13.130999999999998,15.987,0.9761201999999999,5.809655746439807,7797.478796664634,11.654706641692435,0.0,15.015142,7919.745111179537,12.981912691663474,0.04519715687319743,293.51118894807615,0.0,51.895947,2.1264659034215357e+18,0.3058078867199533,15.958479999999998,45.13662518548453,2444.250082197995,16.881023000000003,2.3985491765574825,3900.0,158.0,-73.0,0.69188225,0.026647050000000005,-0.052828610000000054,12.786482299999996,153616.22047569603,7788.752984073576,153444.31537844962,7790.007123349489,153444.31537844962,0.0285200000000021,2.0,,0.9990417834392393,0.9988809443643772,3765.0,0.02,75.0,0.644,15.987000465393066,311.49749755859375,225.13150024414062,176.81399536132812,2.4934544563293457,2.3524363040924072,2.247516632080078,1030.46625,3976.0,60.0,-0.01,0.12,,,0.12,0.047948014293314335,-0.00042090984781337215,-0.02107029702178453,0.021176528704999642,0.00043572777047634636,0.6386816432772132,4.459522598992743,0.009154322140678905,-0.009785877869063596,0.6426188190011284,2.6975274479880205,-0.015361857498334297,0.014949465803086646,0.6193986479272866,-4.76819776327218,0.10322735108571246,-0.09883313421946173,7.689959418635466,2.8739825380593436,0.2259469894061493,-0.2361631638966411,K02650,smemp,rj157.688,rj157.688,K02650,1.0,"HST,Keck",K02650,1.0004,0.0,1.0,0.177,1062.7,0.0012,4.783762090981767,1.4226041954187947,0.09473809964216638,-0.09473809964216638,2.6345496893487637,0.18552077660881686,-0.18552077660881686,0.1807232459529538,0.0014273649249492136,-0.0014273649249492136,1.381281787550329,0.08213711157535565,-0.08213711157535565,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3306,2663,CANDIDATE,1.0,9.88736642,8.5e-05,-8.5e-05,0.0076170000000000005,0.000309,-0.000451,0.68,0.17,-0.06,0.38299999999999995,0.069,-0.38299999999999995,7762723,K02663.01,,3.5094812000000006,10.873741,14.6,1,134,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.396,0.31995895477640285,0.20788467563450652,-0.2232450647445285,0.27745621866612474,-0.2039606421816864,0.007619372044102776,0.0003964154660216733,-0.000356816337404078,0.0,0.0004541357608085809,4.113225378183913,2663.0,636.0,43.435921,5693.0,11.897,0.8159999999999998,0.019,0.022,0.019,0.911,294.99725,12.307,11111111111111111,11.953,13.460999999999999,0.9543356,14.364129034934608,79557.30299541791,46.01917908718934,0.0,12.902578,55428.959065541465,49.56357851578485,0.015050587696191725,294.9971007316929,0.0,95.715,2.0780801762574152e+18,0.4315049769615758,13.436666,43.4358698281228,40958.849769052315,13.8205185,1.4935669691416262,5433.5,163.89649999999983,-85.5,1.4091117,0.04541600000000012,-0.08131179999999993,11.87616715,355273.7627363989,79446.64733927755,354779.61512398784,79447.46379288723,354781.0833543051,0.024333999999997857,2.0,,0.9986193699585693,0.9986132401720322,5694.0,0.089,199.0,1.315,13.461000442504883,59.034000396728516,43.24100112915039,34.26499938964844,1.7711021900177002,1.6358957290649414,1.5348507165908813,1429.35375,5666.84396762,100.0,0.101221413773,0.06,2.18562387999,,0.12,0.05847498676382967,-5.8009826328885024e-05,-0.04710197842520469,0.049394358733751975,5.901447923991471e-05,1.2864772570014442,1.9798441101145985,0.01817459373752484,-0.017600419197555398,0.9903625049407928,0.4611271307327883,-0.040523701256027785,0.04581924600451204,1.2879315901446755,-2.0373956171716907,0.03726154814875749,-0.03186122923634843,9.901524484911231,1.8587748406773243,0.20051774052601826,-0.4868697302610134,K02663,smsyn,rj334.292,rj334.292,CK02663,,WIYN,K02663,,,,,,0.00057,5.656282497192616,1.0701351032904056,0.06723199130905337,-0.06723199130905337,190.02452634486102,15.433331782662426,-15.433331782662426,0.08991007434167461,0.001319483744838276,-0.001319483744838276,1.0725050345923166,0.05539966690077094,-0.05539966690077094,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3310,2668,CONFIRMED,1.0,0.679336747,8.23e-07,-8.23e-07,0.014072999999999999,0.000472,-0.000382,1.4,0.16,-0.08,0.209,0.239,-0.209,5513012,K02668.01,Kepler-1310 b,4.846571,31.984018,36.7,1,1523,1,q1_q17_dr25_tce,11110111011101110000000000000000,0.9982,0.3186706106997428,0.036852684664850255,-0.2183788592218939,0.2759992743718188,-0.039286437521486306,0.014263541800170455,0.0005929213694039273,-0.0003437618893510578,0.0,0.0006118202999476785,1.173284311516672,2668.0,211.0,40.740131,5440.0,12.436,0.913,0.019,0.022,0.021,0.942,283.92004,12.912,11110111011101110,12.515999999999998,14.159,1.0656181999999998,10.049128419124916,42309.939212642166,29.911621564059725,0.0,13.566061,30084.548227093084,41.04760770611557,0.020462454250181138,283.9200236462642,0.0,84.45806,2.1036284627942262e+18,0.3238485270148974,14.12226,40.74004189952526,21373.370148083413,14.526705999999999,1.7812191558575818,5381.3335,35.66650000000027,-45.83349999999973,0.87595636,0.01511403999999994,-0.01149695999999989,12.489163500000002,202006.15190084223,42261.26072075343,201773.73949350318,42261.26072075343,201773.73949350318,0.036739999999999995,1.0,,0.9988494785671025,0.9988494785671026,5463.0,0.037,109.0,0.88,14.159000396728516,164.55599975585938,132.71099853515625,107.36199951171875,2.2163138389587402,2.1229069232940674,2.030850648880005,1112.161875,5463.4,100.0,-0.044000000000000004,0.06,1.1,1.0,0.12,0.10426583380827084,-8.337252507674418e-05,-0.03316622962638882,0.03480505616574325,8.50621529115414e-05,0.8638229972086806,4.056079143988602,0.01287751172469487,-0.01154676528488785,0.881018378718124,1.3552884517413721,-0.042960464059579866,0.039975304896706525,0.8660178527752546,-3.385328009263471,0.1018675619005578,-0.11549548438918845,5.767633959860335,1.7577448178339985,0.1171457472456324,-0.2456715258326027,K02668,cks1,,,,1.0,"Lick,Pal1.5,Pal5",K02668,,,,,,6.7e-05,1.617318534142311,1.3473123865402168,0.06908015348143723,-0.06908015348143723,2847.196992698922,240.45339013141253,-240.45339013141253,0.0145034061662074,0.00022828913716792872,-0.00022828913716792872,1.349809832863886,0.04885509378488531,-0.04885509378488531,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3313,2672,CONFIRMED,0.82,88.5122014,0.0002736,-0.0002736,0.045589,0.000928,-0.00081,4.7,0.61,-0.37,0.242,0.177,-0.242,11253827,K02672.01,Kepler-396 c,28.205576,61.35698299999999,63.1,2,14,2,q1_q17_dr25_tce,11111111111111111000000000000000,-1.0,0.2960973760310463,0.06582566632149245,-0.20159362508026527,0.2500222279086431,-0.06612759465297557,0.04586086923692043,0.0014087203860695743,-0.0006582753299080174,0.0,0.000911625828454147,6.502421568660676,2672.0,906.0,48.977402,5593.0,10.285,0.945,0.018,0.021,0.017,0.918,296.13281,10.672,11111111111111111,10.356,11.921,0.88131547,277.9608503714488,349873.73938246665,479.5457161596084,0.0,11.299857000000001,242563.28802779625,514.7606167860766,0.03562792358946841,296.13281354127287,0.0,124.63943,2.1348473431198853e+18,0.3329511718241255,11.828588,48.97730954277529,180086.5671554484,12.212685,4.49364407815693,5474.0,204.0,-111.44999999999982,0.9423939,0.039578730000000006,-0.06650040000000002,10.276780400000002,1549950.5254090133,349465.6473809128,1548142.6663415108,349632.61927609344,1548993.4311564183,0.0924119999999995,2.0,,0.9993108367984439,0.9993825001270009,5656.0,0.036,113.0,0.903,11.920999526977539,46.0629997253418,46.93199920654297,48.45800018310547,1.6633522510528564,1.6714690923690796,1.6853654384613037,939.2831250000002,5655.9,100.0,0.184,0.06,3.6,1.0,0.12,0.049088570574208866,-0.0003437486525754846,-0.032327474213807994,0.03383288601698742,0.00034826862115783924,0.8975407813224267,2.595374368519628,0.008643867484800394,-0.007897240063318933,0.9941655753082579,1.3029457386799832,-0.03802934009824432,0.017163896857457228,0.9129760473304664,-1.0581250171902126,0.04695661184759148,-0.07098771522828318,1.4590800515162978,3.776225507481935,0.4194307547758113,-1.0213954419292957,K02672,cks1,,,,1.0,"Gem,Keck,MMT,Pal1.5,Pal5",K02672,1.001,0.0001,1.0,0.106,1061.8,0.0014,8.307494156682727,4.493058583532424,0.19453708371637973,-0.19453708371637973,5.080466735155564,0.37959111958377606,-0.37959111958377606,0.38809817108449474,0.003567101709707022,-0.003567101709707022,4.571710093403627,0.11132216115180703,-0.11132216115180703,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3317,2674,CONFIRMED,0.986,11.1726723,0.0001114,-0.0001114,0.008182,0.000135,-0.000543,1.5,0.24,-0.34,0.504,0.43700000000000006,-0.306,8022489,K02674.02,Kepler-1311 b,5.442803400000001,12.301436,17.0,3,108,3,q1_q17_dr25_tce,11111111111111111000000000000000,0.352,0.3246765777087988,0.259667318657292,-0.2225751856473947,0.3023366425940042,-0.23053816614831124,0.008017605157806217,0.00041012366003634164,-0.00031021192821708773,0.0,0.0005499998995185614,6.12184572335119,2674.0,468.0,43.824421,5616.0,11.825,1.674,0.019,0.025,0.013,1.032,289.65125,12.169,11111111111111111,11.859000000000002,13.349,0.897525,17.156839306852078,88777.10777516043,47.47875597864033,0.0,12.804229,60684.326440343575,42.297510026928464,0.01755060796809773,289.6512597385848,0.0,64.133064,2.1028770153191045e+18,0.08826114583591534,13.317614,43.82444448866105,46700.61528160042,13.678081500000001,1.1785743011699805,5663.5,81.5,-158.30000000000018,1.7346376000000001,0.10119189999999967,-0.04886680000000032,11.832064749999997,370002.02050294844,88699.42721750839,369678.26628290955,88699.42721750839,369678.26628290955,0.03138599999999947,1.0,,0.9991249933727422,0.9991249933727421,5754.0,0.072,115.0,1.718,13.348999977111816,62.638999938964844,46.59349822998047,35.327999114990234,1.7968448400497437,1.6683253049850464,1.548119068145752,1330.76625,5754.2,100.0,0.10099999999999999,0.06,1.8,1.0,0.12,0.22938327280794976,-9.342128265782401e-06,-0.06278079705701113,0.06569872702893488,9.595528113581777e-06,1.6872997575710178,0.929822392828142,0.03288891744917688,-0.02909718636606562,1.1069655176074402,0.2289374407577929,-0.03721285773988114,0.044299882726952726,1.6870927301000993,-1.0275272405105582,0.02083433882219632,-0.015935696397778615,7.203287075535058,1.850506022003665,0.21107155181160156,-0.500882562281749,K02674,cks1,,,,1.0,"CAHA,Pal1.5,Pal5,WIYN",K02674,,,,,,0.0004,7.440312660775414,1.4772226493588028,0.08671319607513873,-0.08671319607513873,272.8826063616464,22.676672352285475,-22.676672352285475,0.10121823941298347,0.0012439973205688889,-0.0012439973205688889,1.477297080000211,0.07147573264261906,-0.07147573264261906,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3318,2674,CONFIRMED,0.999,2.53573284,1.109e-05,-1.109e-05,0.007455,0.000262,-0.000247,1.36,0.23,-0.3,0.054000000000000006,0.4,-0.054000000000000006,8022489,K02674.03,Kepler-1311 c,4.5185146,19.553331,25.5,3,524,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.287,0.3184212782513077,0.11347948210582048,-0.2188450620598243,0.2877056592696008,-0.1226946933949784,0.00754118692628527,0.0003284821391280569,-0.00022470370262091602,0.0,0.0005786433520904812,3.982026899090419,2674.0,468.0,43.824421,5616.0,11.825,1.674,0.019,0.025,0.013,1.032,289.65125,12.169,11111111111111111,11.859000000000002,13.349,0.897525,17.156839306852078,88777.10777516043,47.47875597864033,0.0,12.804229,60684.326440343575,42.297510026928464,0.01755060796809773,289.6512597385848,0.0,64.133064,2.1028770153191045e+18,0.08826114583591534,13.317614,43.82444448866105,46700.61528160042,13.678081500000001,1.1785743011699805,5663.5,81.5,-158.30000000000018,1.7346376000000001,0.10119189999999967,-0.04886680000000032,11.832064749999997,370002.02050294844,88699.42721750839,369678.26628290955,88699.42721750839,369678.26628290955,0.03138599999999947,1.0,,0.9991249933727422,0.9991249933727421,5754.0,0.072,115.0,1.718,13.348999977111816,62.638999938964844,46.59349822998047,35.327999114990234,1.7968448400497437,1.6683253049850464,1.548119068145752,1330.76625,5754.2,100.0,0.10099999999999999,0.06,1.8,1.0,0.12,0.22938327280794976,-9.342128265782401e-06,-0.06278079705701113,0.06569872702893488,9.595528113581777e-06,1.6872997575710178,0.929822392828142,0.03288891744917688,-0.02909718636606562,1.1069655176074402,0.2289374407577929,-0.03721285773988114,0.044299882726952726,1.6870927301000993,-1.0275272405105582,0.02083433882219632,-0.015935696397778615,7.203287075535058,1.850506022003665,0.21107155181160156,-0.500882562281749,K02674,cks1,,,,1.0,"CAHA,Pal1.5,Pal5,WIYN",K02674,,,,,,0.00018,4.538440688768829,1.3885266652054677,0.07378767420577388,-0.07378767420577388,1973.077287170619,163.43207690981615,-163.43207690981615,0.03767051167746105,0.0004608678156269108,-0.0004608678156269108,1.390241140805832,0.05686081447232,-0.05686081447232,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3331,2687,CANDIDATE,1.0,1.716828304,9.408e-06,-9.408e-06,0.007546,0.001951,-0.000514,0.74,0.12,-0.03,0.7,0.276,-0.475,7202957,K02687.01,,13.045183,49.99458,14.2,2,782,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.4906,0.32740386733408433,0.136599317693602,-0.2255604895310695,0.28750069525934163,-0.13417734258155734,0.0072014025202706625,0.00039100230652376524,-0.00035197217132861003,0.0,0.00044707316156248554,1.9399056981547984,2687.0,385.0,42.764252,5808.0,8.692999999999998,0.902,0.017,0.021,0.015,0.9870000000000002,292.61511,9.052,11111111111111111,8.761,10.158,0.894647,654.0420947497772,1733415.6702603255,999.6796986252392,0.0,9.607382000000001,1152962.420349937,920.8737829076164,0.022606715907131297,292.6149957952422,0.0,390.0942,2.1257514613826278e+18,0.44747765535757433,10.091109,42.76434376355072,917882.174135366,10.444421,8.871749166588803,5723.0,140.0,-171.40999999999985,0.9560196,0.05994719999999998,-0.04511169999999998,8.6681427,6819820.054591774,1730910.1575128627,6809962.553949925,1730910.1575128627,6809962.553949925,0.06689100000000003,1.0,,0.998554580536885,0.9985545805368851,5788.0,0.037,116.0,0.937,10.157999992370605,24.410999298095703,23.895999908447266,24.257999420166016,1.3875855207443237,1.3783252239227295,1.384855031967163,1055.835,5788.1,100.0,0.067,0.06,2.3,1.0,0.12,0.051044091346103417,-4.774572408752786e-05,-0.03205765225287094,0.033659682545080234,4.786164846776186e-05,0.9356823696742754,1.9992869056375893,0.006709794829056314,-0.00896826144950935,0.9932767190836146,1.175717334569626,-0.03657182987787222,0.023409968107330648,0.9459463187626682,-1.4259658609778547,0.04300952761325826,-0.06741667010741925,2.5437597407670482,7.752304153230174,0.8676496704139322,-2.096959747003593,K02687,cks1,,,,1.0,"Keck,MMT,Pal1.5,Pal5,WIYN",K02687,,,,,,1.0,2.3098605132323877,0.7345024919479927,0.04632934030621392,-0.04632934030621392,1150.1562335656695,84.9807428552013,-84.9807428552013,0.028010810778157456,0.0002831857412914212,-0.0002831857412914212,0.7436107615020189,0.03916142279670276,-0.03916142279670276,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3332,2687,CANDIDATE,1.0,8.16733851,6.02e-05,-6.02e-05,0.010408,0.001713,-0.001141,1.03,0.15,-0.06,0.8009999999999999,0.146,-0.574,7202957,K02687.02,,10.086377,36.322734999999994,14.8,2,153,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.8897,0.30124052008775276,0.1708919476534998,-0.20825198183208615,0.2844903412256395,-0.16239238968072245,0.009465435525301831,0.0004574102688868556,-0.0003973037579674942,0.0,0.000421543638892337,3.1892335389382356,2687.0,385.0,42.764252,5808.0,8.692999999999998,0.902,0.017,0.021,0.015,0.9870000000000002,292.61511,9.052,11111111111111111,8.761,10.158,0.894647,654.0420947497772,1733415.6702603255,999.6796986252392,0.0,9.607382000000001,1152962.420349937,920.8737829076164,0.022606715907131297,292.6149957952422,0.0,390.0942,2.1257514613826278e+18,0.44747765535757433,10.091109,42.76434376355072,917882.174135366,10.444421,8.871749166588803,5723.0,140.0,-171.40999999999985,0.9560196,0.05994719999999998,-0.04511169999999998,8.6681427,6819820.054591774,1730910.1575128627,6809962.553949925,1730910.1575128627,6809962.553949925,0.06689100000000003,1.0,,0.998554580536885,0.9985545805368851,5788.0,0.037,116.0,0.937,10.157999992370605,24.410999298095703,23.895999908447266,24.257999420166016,1.3875855207443237,1.3783252239227295,1.384855031967163,1055.835,5788.1,100.0,0.067,0.06,2.3,1.0,0.12,0.051044091346103417,-4.774572408752786e-05,-0.03205765225287094,0.033659682545080234,4.786164846776186e-05,0.9356823696742754,1.9992869056375893,0.006709794829056314,-0.00896826144950935,0.9932767190836146,1.175717334569626,-0.03657182987787222,0.023409968107330648,0.9459463187626682,-1.4259658609778547,0.04300952761325826,-0.06741667010741925,2.5437597407670482,7.752304153230174,0.8676496704139322,-2.096959747003593,K02687,cks1,,,,1.0,"Keck,MMT,Pal1.5,Pal5,WIYN",K02687,,,,,,0.86,3.8848147906802244,0.9658632996497476,0.05607991657675949,-0.05607991657675949,143.47508503229506,10.638815325987622,-10.638815325987622,0.07922644070517204,0.0007946081956910401,-0.0007946081956910401,0.9777594737078745,0.04527886566967508,-0.04527886566967508,False,False,False,False,False,False,False,False,False,False,False,False,False,False
